"Intensity","E4","Composition","Points:0","Points:1","Points:2"
1.065,1.3302,0,-0.27891,1.8392,0.97681
1.158,1.8366,0,-0.27891,1.8622,0.97681
1.2439,2.4252,0,-0.27891,1.8852,0.97681
1.3199,3.058,0,-0.27891,1.9081,0.97681
1.3839,3.6826,0,-0.27891,1.9311,0.97681
1.4344,4.2409,0,-0.27891,1.9541,0.97681
1.4704,4.6777,0,-0.27891,1.9771,0.97681
1.4915,4.9494,0,-0.27891,2.0001,0.97681
1.4976,5.0303,0,-0.27891,2.0231,0.97681
1.4888,4.915,0,-0.27891,2.046,0.97681
1.4657,4.619,0,-0.27891,2.069,0.97681
1.4288,4.175,0,-0.27891,2.092,0.97681
1.379,3.6281,0,-0.27891,2.115,0.97681
1.3176,3.0287,0,-0.27891,2.138,0.97681
1.246,2.4265,0,-0.27891,2.161,0.97681
1.1658,1.8638,0,-0.27891,2.184,0.97681
1.0792,1.3719,0,-0.27891,2.2069,0.97681
1.3475,3.3229,0,-0.27891,-1.9073,0.99979
1.2717,2.6504,0,-0.27891,-1.8843,0.99979
1.1848,2.0143,0,-0.27891,-1.8613,0.99979
1.0893,1.4586,0,-0.27891,-1.8383,0.99979
0.98844,1.0094,0,-0.27891,-1.8153,0.99979
0.88819,0.6774,0,-0.27891,-1.7924,0.99979
0.79623,0.4523,0,-0.27891,-1.7694,0.99979
0.72941,0.32118,0,-0.27891,-1.7464,0.99979
0.66506,0.23057,0,-0.27891,-1.7234,0.99979
0.62407,0.18289,0,-0.27891,-1.7004,0.99979
0.59935,0.15762,0,-0.27891,-1.6774,0.99979
0.58612,0.14497,0,-0.27891,-1.6544,0.99979
0.58076,0.13982,0,-0.27891,-1.6315,0.99979
0.58065,0.13945,0,-0.27891,-1.6085,0.99979
0.58416,0.14247,0,-0.27891,-1.5855,0.99979
0.59041,0.14828,0,-0.27891,-1.5625,0.99979
0.5989,0.15667,0,-0.27891,-1.5395,0.99979
0.60932,0.1676,0,-0.27891,-1.5165,0.99979
0.62141,0.18111,0,-0.27891,-1.4936,0.99979
0.63488,0.19723,0,-0.27891,-1.4706,0.99979
0.64943,0.2159,0,-0.27891,-1.4476,0.99979
0.66471,0.23698,0,-0.27891,-1.4246,0.99979
0.6804,0.26025,0,-0.27891,-1.4016,0.99979
0.69615,0.28534,0,-0.27891,-1.3786,0.99979
0.71165,0.3118,0,-0.27891,-1.3556,0.99979
0.72664,0.33909,0,-0.27891,-1.3327,0.99979
0.74087,0.3666,0,-0.27891,-1.3097,0.99979
0.75413,0.3937,0,-0.27891,-1.2867,0.99979
0.76627,0.41975,0,-0.27891,-1.2637,0.99979
0.77715,0.44413,0,-0.27891,-1.2407,0.99979
0.78669,0.46627,0,-0.27891,-1.2177,0.99979
0.7948,0.4857,0,-0.27891,-1.1948,0.99979
0.80146,0.50198,0,-0.27891,-1.1718,0.99979
0.80664,0.51481,0,-0.27891,-1.1488,0.99979
0.81032,0.52396,0,-0.27891,-1.1258,0.99979
0.8125,0.52929,0,-0.27891,-1.1028,0.99979
0.8132,0.53076,0,-0.27891,-1.0798,0.99979
0.81244,0.52839,0,-0.27891,-1.0569,0.99979
0.81022,0.5223,0,-0.27891,-1.0339,0.99979
0.80657,0.51266,0,-0.27891,-1.0109,0.99979
0.80153,0.49971,0,-0.27891,-0.9879,0.99979
0.79513,0.48375,0,-0.27891,-0.96491,0.99979
0.78741,0.46513,0,-0.27891,-0.94193,0.99979
0.77842,0.44424,0,-0.27891,-0.91894,0.99979
0.76824,0.42151,0,-0.27891,-0.89596,0.99979
0.75693,0.39739,0,-0.27891,-0.87297,0.99979
0.74458,0.37235,0,-0.27891,-0.84999,0.99979
0.73131,0.34683,0,-0.27891,-0.82701,0.99979
0.71724,0.32129,0,-0.27891,-0.80402,0.99979
0.70248,0.29611,0,-0.27891,-0.78104,0.99979
0.6872,0.27167,0,-0.27891,-0.75805,0.99979
0.67154,0.24826,0,-0.27891,-0.73507,0.99979
0.65566,0.22614,0,-0.27891,-0.71208,0.99979
0.63974,0.20547,0,-0.27891,-0.6891,0.99979
0.62392,0.1864,0,-0.27891,-0.66611,0.99979
0.60838,0.16897,0,-0.27891,-0.64313,0.99979
0.59326,0.1532,0,-0.27891,-0.62015,0.99979
0.57871,0.13908,0,-0.27891,-0.59716,0.99979
0.56486,0.12652,0,-0.27891,-0.57418,0.99979
0.55181,0.11546,0,-0.27891,-0.55119,0.99979
0.53967,0.10579,0,-0.27891,-0.52821,0.99979
0.5285,0.0974,0,-0.27891,-0.50522,0.99979
0.51835,0.090167,0,-0.27891,-0.48224,0.99979
0.50925,0.083977,0,-0.27891,-0.45926,0.99979
0.5012,0.078716,0,-0.27891,-0.43627,0.99979
0.49416,0.074272,0,-0.27891,-0.41329,0.99979
0.48808,0.07054,0,-0.27891,-0.3903,0.99979
0.48289,0.067417,0,-0.27891,-0.36732,0.99979
0.47847,0.064806,0,-0.27891,-0.34433,0.99979
0.47471,0.062615,0,-0.27891,-0.32135,0.99979
0.47148,0.060757,0,-0.27891,-0.29836,0.99979
0.46864,0.059153,0,-0.27891,-0.27538,0.99979
0.46606,0.057729,0,-0.27891,-0.2524,0.99979
0.46362,0.056423,0,-0.27891,-0.22941,0.99979
0.46123,0.055185,0,-0.27891,-0.20643,0.99979
0.4588,0.053976,0,-0.27891,-0.18344,0.99979
0.45628,0.05277,0,-0.27891,-0.16046,0.99979
0.45366,0.051554,0,-0.27891,-0.13747,0.99979
0.45094,0.050325,0,-0.27891,-0.11449,0.99979
0.44814,0.049086,0,-0.27891,-0.091504,0.99979
0.44528,0.047849,0,-0.27891,-0.06852,0.99979
0.44241,0.046626,0,-0.27891,-0.045536,0.99979
0.43957,0.045433,0,-0.27891,-0.022551,0.99979
0.43681,0.044286,0,-0.27891,0.00043333,0.99979
0.43418,0.043204,0,-0.27891,0.023418,0.99979
0.43174,0.042208,0,-0.27891,0.046402,0.99979
0.42955,0.041321,0,-0.27891,0.069387,0.99979
0.4277,0.040569,0,-0.27891,0.092371,0.99979
0.42627,0.039983,0,-0.27891,0.11536,0.99979
0.42536,0.039596,0,-0.27891,0.13834,0.99979
0.42508,0.039444,0,-0.27891,0.16132,0.99979
0.42552,0.039564,0,-0.27891,0.18431,0.99979
0.42679,0.039998,0,-0.27891,0.20729,0.99979
0.42898,0.04079,0,-0.27891,0.23028,0.99979
0.43216,0.041984,0,-0.27891,0.25326,0.99979
0.43638,0.043631,0,-0.27891,0.27625,0.99979
0.4417,0.045784,0,-0.27891,0.29923,0.99979
0.44811,0.0485,0,-0.27891,0.32222,0.99979
0.45563,0.051841,0,-0.27891,0.3452,0.99979
0.46421,0.055872,0,-0.27891,0.36818,0.99979
0.47383,0.060662,0,-0.27891,0.39117,0.99979
0.48442,0.066282,0,-0.27891,0.41415,0.99979
0.49591,0.072803,0,-0.27891,0.43714,0.99979
0.5082,0.080294,0,-0.27891,0.46012,0.99979
0.5212,0.088814,0,-0.27891,0.48311,0.99979
0.5348,0.098414,0,-0.27891,0.50609,0.99979
0.54886,0.10913,0,-0.27891,0.52908,0.99979
0.56327,0.12098,0,-0.27891,0.55206,0.99979
0.57789,0.13394,0,-0.27891,0.57504,0.99979
0.59258,0.148,0,-0.27891,0.59803,0.99979
0.60721,0.16307,0,-0.27891,0.62101,0.99979
0.62166,0.17907,0,-0.27891,0.644,0.99979
0.63581,0.19588,0,-0.27891,0.66698,0.99979
0.64954,0.21336,0,-0.27891,0.68997,0.99979
0.66278,0.23134,0,-0.27891,0.71295,0.99979
0.67544,0.24965,0,-0.27891,0.73593,0.99979
0.68748,0.26812,0,-0.27891,0.75892,0.99979
0.69885,0.28658,0,-0.27891,0.7819,0.99979
0.70952,0.30487,0,-0.27891,0.80489,0.99979
0.71949,0.32283,0,-0.27891,0.82787,0.99979
0.72875,0.34033,0,-0.27891,0.85086,0.99979
0.73731,0.35722,0,-0.27891,0.87384,0.99979
0.74518,0.3734,0,-0.27891,0.89683,0.99979
0.75238,0.38873,0,-0.27891,0.91981,0.99979
0.7589,0.40311,0,-0.27891,0.94279,0.99979
0.76476,0.41641,0,-0.27891,0.96578,0.99979
0.76993,0.42849,0,-0.27891,0.98876,0.99979
0.77442,0.4392,0,-0.27891,1.0117,0.99979
0.77819,0.44839,0,-0.27891,1.0347,0.99979
0.78122,0.45589,0,-0.27891,1.0577,0.99979
0.78345,0.4615,0,-0.27891,1.0807,0.99979
0.78482,0.46504,0,-0.27891,1.1037,0.99979
0.78528,0.4663,0,-0.27891,1.1267,0.99979
0.78476,0.4651,0,-0.27891,1.1497,0.99979
0.78317,0.46129,0,-0.27891,1.1726,0.99979
0.78044,0.45473,0,-0.27891,1.1956,0.99979
0.7765,0.44535,0,-0.27891,1.2186,0.99979
0.77128,0.43315,0,-0.27891,1.2416,0.99979
0.76473,0.41822,0,-0.27891,1.2646,0.99979
0.75683,0.40076,0,-0.27891,1.2876,0.99979
0.74756,0.38106,0,-0.27891,1.3105,0.99979
0.73698,0.35953,0,-0.27891,1.3335,0.99979
0.72517,0.33666,0,-0.27891,1.3565,0.99979
0.71225,0.31301,0,-0.27891,1.3795,0.99979
0.69842,0.28917,0,-0.27891,1.4025,0.99979
0.68392,0.26576,0,-0.27891,1.4255,0.99979
0.66904,0.24333,0,-0.27891,1.4485,0.99979
0.65412,0.22237,0,-0.27891,1.4714,0.99979
0.63952,0.20328,0,-0.27891,1.4944,0.99979
0.62561,0.18635,0,-0.27891,1.5174,0.99979
0.61277,0.17177,0,-0.27891,1.5404,0.99979
0.60142,0.1597,0,-0.27891,1.5634,0.99979
0.59199,0.15027,0,-0.27891,1.5864,0.99979
0.58515,0.14378,0,-0.27891,1.6093,0.99979
0.58194,0.14085,0,-0.27891,1.6323,0.99979
0.58407,0.1428,0,-0.27891,1.6553,0.99979
0.59426,0.15211,0,-0.27891,1.6783,0.99979
0.61614,0.17345,0,-0.27891,1.7013,0.99979
0.6544,0.2157,0,-0.27891,1.7243,0.99979
0.71589,0.29749,0,-0.27891,1.7472,0.99979
0.77967,0.4156,0,-0.27891,1.7702,0.99979
0.86923,0.62108,0,-0.27891,1.7932,0.99979
0.96757,0.92635,0,-0.27891,1.8162,0.99979
1.0671,1.3424,0,-0.27891,1.8392,0.99979
1.1618,1.8613,0,-0.27891,1.8622,0.99979
1.2484,2.4607,0,-0.27891,1.8852,0.99979
1.3246,3.1014,0,-0.27891,1.9081,0.99979
1.3884,3.7307,0,-0.27891,1.9311,0.99979
1.4385,4.2899,0,-0.27891,1.9541,0.99979
1.474,4.7239,0,-0.27891,1.9771,0.99979
1.4945,4.9895,0,-0.27891,2.0001,0.99979
1.4999,5.0618,0,-0.27891,2.0231,0.99979
1.4905,4.9366,0,-0.27891,2.046,0.99979
1.4666,4.6303,0,-0.27891,2.069,0.99979
1.4289,4.1768,0,-0.27891,2.092,0.99979
1.3785,3.6221,0,-0.27891,2.115,0.99979
1.3164,3.0172,0,-0.27891,2.138,0.99979
1.2441,2.4117,0,-0.27891,2.161,0.99979
1.1633,1.8479,0,-0.27891,2.184,0.99979
1.0761,1.3568,0,-0.27891,2.2069,0.99979
1.352,3.3674,0,-0.27891,-1.9073,1.0228
1.2762,2.6887,0,-0.27891,-1.8843,1.0228
1.1892,2.0451,0,-0.27891,-1.8613,1.0228
1.0936,1.482,0,-0.27891,-1.8383,1.0228
0.99264,1.0271,0,-0.27891,-1.8153,1.0228
0.89221,0.68992,0,-0.27891,-1.7924,1.0228
0.79925,0.45992,0,-0.27891,-1.7694,1.0228
0.73277,0.32738,0,-0.27891,-1.7464,1.0228
0.66835,0.23537,0,-0.27891,-1.7234,1.0228
0.62723,0.18685,0,-0.27891,-1.7004,1.0228
0.60241,0.16108,0,-0.27891,-1.6774,1.0228
0.58901,0.14803,0,-0.27891,-1.6544,1.0228
0.58334,0.14247,0,-0.27891,-1.6315,1.0228
0.58274,0.14159,0,-0.27891,-1.6085,1.0228
0.5856,0.14398,0,-0.27891,-1.5855,1.0228
0.59107,0.14901,0,-0.27891,-1.5625,1.0228
0.59867,0.15645,0,-0.27891,-1.5395,1.0228
0.60814,0.16628,0,-0.27891,-1.5165,1.0228
0.61925,0.17854,0,-0.27891,-1.4936,1.0228
0.63176,0.19325,0,-0.27891,-1.4706,1.0228
0.64538,0.21038,0,-0.27891,-1.4476,1.0228
0.65981,0.22984,0,-0.27891,-1.4246,1.0228
0.67474,0.25141,0,-0.27891,-1.4016,1.0228
0.68984,0.27479,0,-0.27891,-1.3786,1.0228
0.70482,0.2996,0,-0.27891,-1.3556,1.0228
0.71941,0.32535,0,-0.27891,-1.3327,1.0228
0.73338,0.35153,0,-0.27891,-1.3097,1.0228
0.74652,0.37756,0,-0.27891,-1.2867,1.0228
0.75869,0.40286,0,-0.27891,-1.2637,1.0228
0.76974,0.42687,0,-0.27891,-1.2407,1.0228
0.77959,0.44908,0,-0.27891,-1.2177,1.0228
0.78816,0.46902,0,-0.27891,-1.1948,1.0228
0.79541,0.48627,0,-0.27891,-1.1718,1.0228
0.8013,0.50053,0,-0.27891,-1.1488,1.0228
0.80581,0.51154,0,-0.27891,-1.1258,1.0228
0.80895,0.51912,0,-0.27891,-1.1028,1.0228
0.81071,0.52317,0,-0.27891,-1.0798,1.0228
0.81108,0.52366,0,-0.27891,-1.0569,1.0228
0.81009,0.52061,0,-0.27891,-1.0339,1.0228
0.80774,0.51413,0,-0.27891,-1.0109,1.0228
0.80405,0.50438,0,-0.27891,-0.9879,1.0228
0.79904,0.49156,0,-0.27891,-0.96491,1.0228
0.79275,0.47595,0,-0.27891,-0.94193,1.0228
0.7852,0.45786,0,-0.27891,-0.91894,1.0228
0.77645,0.43767,0,-0.27891,-0.89596,1.0228
0.76656,0.41577,0,-0.27891,-0.87297,1.0228
0.7556,0.39259,0,-0.27891,-0.84999,1.0228
0.74368,0.36855,0,-0.27891,-0.82701,1.0228
0.73089,0.34409,0,-0.27891,-0.80402,1.0228
0.71735,0.31962,0,-0.27891,-0.78104,1.0228
0.70319,0.29552,0,-0.27891,-0.75805,1.0228
0.68856,0.27211,0,-0.27891,-0.73507,1.0228
0.67362,0.2497,0,-0.27891,-0.71208,1.0228
0.65851,0.2285,0,-0.27891,-0.6891,1.0228
0.6434,0.2087,0,-0.27891,-0.66611,1.0228
0.62845,0.1904,0,-0.27891,-0.64313,1.0228
0.61382,0.17367,0,-0.27891,-0.62015,1.0228
0.59964,0.15852,0,-0.27891,-0.59716,1.0228
0.58606,0.14494,0,-0.27891,-0.57418,1.0228
0.57319,0.13286,0,-0.27891,-0.55119,1.0228
0.56114,0.12221,0,-0.27891,-0.52821,1.0228
0.54999,0.11289,0,-0.27891,-0.50522,1.0228
0.53978,0.10479,0,-0.27891,-0.48224,1.0228
0.53056,0.0978,0,-0.27891,-0.45926,1.0228
0.52232,0.091807,0,-0.27891,-0.43627,1.0228
0.51503,0.086696,0,-0.27891,-0.41329,1.0228
0.50865,0.082356,0,-0.27891,-0.3903,1.0228
0.5031,0.078678,0,-0.27891,-0.36732,1.0228
0.49829,0.07556,0,-0.27891,-0.34433,1.0228
0.49411,0.072904,0,-0.27891,-0.32135,1.0228
0.49045,0.070621,0,-0.27891,-0.29836,1.0228
0.48718,0.068627,0,-0.27891,-0.27538,1.0228
0.48418,0.066847,0,-0.27891,-0.2524,1.0228
0.48136,0.06522,0,-0.27891,-0.22941,1.0228
0.47863,0.063692,0,-0.27891,-0.20643,1.0228
0.47592,0.062224,0,-0.27891,-0.18344,1.0228
0.4732,0.06079,0,-0.27891,-0.16046,1.0228
0.47043,0.059375,0,-0.27891,-0.13747,1.0228
0.46763,0.057972,0,-0.27891,-0.11449,1.0228
0.4648,0.056584,0,-0.27891,-0.091504,1.0228
0.46197,0.05522,0,-0.27891,-0.06852,1.0228
0.45918,0.053892,0,-0.27891,-0.045536,1.0228
0.45648,0.052617,0,-0.27891,-0.022551,1.0228
0.45391,0.051412,0,-0.27891,0.00043333,1.0228
0.45153,0.050299,0,-0.27891,0.023418,1.0228
0.44939,0.049303,0,-0.27891,0.046402,1.0228
0.44758,0.048449,0,-0.27891,0.069387,1.0228
0.44616,0.047769,0,-0.27891,0.092371,1.0228
0.44523,0.047296,0,-0.27891,0.11536,1.0228
0.44488,0.047068,0,-0.27891,0.13834,1.0228
0.44521,0.047123,0,-0.27891,0.16132,1.0228
0.4463,0.047506,0,-0.27891,0.18431,1.0228
0.44825,0.048261,0,-0.27891,0.20729,1.0228
0.45112,0.049435,0,-0.27891,0.23028,1.0228
0.45498,0.051079,0,-0.27891,0.25326,1.0228
0.45986,0.053247,0,-0.27891,0.27625,1.0228
0.46579,0.055995,0,-0.27891,0.29923,1.0228
0.47277,0.059384,0,-0.27891,0.32222,1.0228
0.48078,0.063477,0,-0.27891,0.3452,1.0228
0.48978,0.068339,0,-0.27891,0.36818,1.0228
0.49971,0.074037,0,-0.27891,0.39117,1.0228
0.51052,0.080634,0,-0.27891,0.41415,1.0228
0.5221,0.088193,0,-0.27891,0.43714,1.0228
0.53437,0.096766,0,-0.27891,0.46012,1.0228
0.54721,0.10639,0,-0.27891,0.48311,1.0228
0.56051,0.11711,0,-0.27891,0.50609,1.0228
0.57414,0.1289,0,-0.27891,0.52908,1.0228
0.58797,0.14176,0,-0.27891,0.55206,1.0228
0.60187,0.15565,0,-0.27891,0.57504,1.0228
0.61571,0.17048,0,-0.27891,0.59803,1.0228
0.62937,0.18615,0,-0.27891,0.62101,1.0228
0.64272,0.20253,0,-0.27891,0.644,1.0228
0.65566,0.21947,0,-0.27891,0.66698,1.0228
0.6681,0.2368,0,-0.27891,0.68997,1.0228
0.67997,0.25435,0,-0.27891,0.71295,1.0228
0.69121,0.27195,0,-0.27891,0.73593,1.0228
0.70178,0.28941,0,-0.27891,0.75892,1.0228
0.71165,0.30659,0,-0.27891,0.7819,1.0228
0.72082,0.32334,0,-0.27891,0.80489,1.0228
0.7293,0.33953,0,-0.27891,0.82787,1.0228
0.73709,0.35506,0,-0.27891,0.85086,1.0228
0.74423,0.36984,0,-0.27891,0.87384,1.0228
0.75071,0.38378,0,-0.27891,0.89683,1.0228
0.75658,0.3968,0,-0.27891,0.91981,1.0228
0.76184,0.40881,0,-0.27891,0.94279,1.0228
0.7665,0.41974,0,-0.27891,0.96578,1.0228
0.77057,0.42949,0,-0.27891,0.98876,1.0228
0.77402,0.43795,0,-0.27891,1.0117,1.0228
0.77685,0.44498,0,-0.27891,1.0347,1.0228
0.77902,0.45045,0,-0.27891,1.0577,1.0228
0.78048,0.4542,0,-0.27891,1.0807,1.0228
0.78118,0.45607,0,-0.27891,1.1037,1.0228
0.78106,0.45589,0,-0.27891,1.1267,1.0228
0.78004,0.45349,0,-0.27891,1.1497,1.0228
0.77805,0.44873,0,-0.27891,1.1726,1.0228
0.775,0.4415,0,-0.27891,1.1956,1.0228
0.77083,0.43172,0,-0.27891,1.2186,1.0228
0.76546,0.41941,0,-0.27891,1.2416,1.0228
0.75885,0.40466,0,-0.27891,1.2646,1.0228
0.75096,0.38763,0,-0.27891,1.2876,1.0228
0.7418,0.3686,0,-0.27891,1.3105,1.0228
0.73141,0.34796,0,-0.27891,1.3335,1.0228
0.71987,0.32616,0,-0.27891,1.3565,1.0228
0.70732,0.30372,0,-0.27891,1.3795,1.0228
0.69393,0.28119,0,-0.27891,1.4025,1.0228
0.67997,0.25914,0,-0.27891,1.4255,1.0228
0.6657,0.23806,0,-0.27891,1.4485,1.0228
0.65146,0.21842,0,-0.27891,1.4714,1.0228
0.63759,0.20058,0,-0.27891,1.4944,1.0228
0.62446,0.1848,0,-0.27891,1.5174,1.0228
0.61243,0.17126,0,-0.27891,1.5404,1.0228
0.60185,0.16009,0,-0.27891,1.5634,1.0228
0.59316,0.15143,0,-0.27891,1.5864,1.0228
0.58697,0.14558,0,-0.27891,1.6093,1.0228
0.5843,0.14319,0,-0.27891,1.6323,1.0228
0.58688,0.1456,0,-0.27891,1.6553,1.0228
0.59741,0.15541,0,-0.27891,1.6783,1.0228
0.61962,0.17742,0,-0.27891,1.7013,1.0228
0.65828,0.22078,0,-0.27891,1.7243,1.0228
0.72008,0.3044,0,-0.27891,1.7472,1.0228
0.78366,0.42439,0,-0.27891,1.7702,1.0228
0.87426,0.63524,0,-0.27891,1.7932,1.0228
0.97274,0.94614,0,-0.27891,1.8162,1.0228
1.0721,1.3678,0,-0.27891,1.8392,1.0228
1.1667,1.8931,0,-0.27891,1.8622,1.0228
1.2532,2.4988,0,-0.27891,1.8852,1.0228
1.3291,3.1442,0,-0.27891,1.9081,1.0228
1.3925,3.7756,0,-0.27891,1.9311,1.0228
1.4421,4.3336,0,-0.27891,1.9541,1.0228
1.4771,4.7631,0,-0.27891,1.9771,1.0228
1.4969,5.0214,0,-0.27891,2.0001,1.0228
1.5016,5.0843,0,-0.27891,2.0231,1.0228
1.4914,4.9487,0,-0.27891,2.046,1.0228
1.4667,4.6325,0,-0.27891,2.069,1.0228
1.4283,4.1704,0,-0.27891,2.092,1.0228
1.3772,3.609,0,-0.27891,2.115,1.0228
1.3145,2.9999,0,-0.27891,2.138,1.0228
1.2416,2.3926,0,-0.27891,2.161,1.0228
1.1603,1.8292,0,-0.27891,2.184,1.0228
1.0728,1.34,0,-0.27891,2.2069,1.0228
1.3564,3.4116,0,-0.27891,-1.9073,1.0458
1.281,2.7298,0,-0.27891,-1.8843,1.0458
1.1948,2.0835,0,-0.27891,-1.8613,1.0458
1.1007,1.5197,0,-0.27891,-1.8383,1.0458
1.0024,1.0644,0,-0.27891,-1.8153,1.0458
0.90317,0.71961,0,-0.27891,-1.7924,1.0458
0.80686,0.47551,0,-0.27891,-1.7694,1.0458
0.73699,0.33502,0,-0.27891,-1.7464,1.0458
0.67175,0.24048,0,-0.27891,-1.7234,1.0458
0.63041,0.19098,0,-0.27891,-1.7004,1.0458
0.60557,0.16476,0,-0.27891,-1.6774,1.0458
0.59216,0.15143,0,-0.27891,-1.6544,1.0458
0.58635,0.14558,0,-0.27891,-1.6315,1.0458
0.58542,0.1443,0,-0.27891,-1.6085,1.0458
0.58776,0.14614,0,-0.27891,-1.5855,1.0458
0.59251,0.15045,0,-0.27891,-1.5625,1.0458
0.59927,0.15702,0,-0.27891,-1.5395,1.0458
0.6078,0.1658,0,-0.27891,-1.5165,1.0458
0.61792,0.17686,0,-0.27891,-1.4936,1.0458
0.62944,0.19023,0,-0.27891,-1.4706,1.0458
0.64211,0.2059,0,-0.27891,-1.4476,1.0458
0.65566,0.2238,0,-0.27891,-1.4246,1.0458
0.66979,0.24374,0,-0.27891,-1.4016,1.0458
0.6842,0.26548,0,-0.27891,-1.3786,1.0458
0.6986,0.28868,0,-0.27891,-1.3556,1.0458
0.71275,0.31292,0,-0.27891,-1.3327,1.0458
0.7264,0.33775,0,-0.27891,-1.3097,1.0458
0.73936,0.36264,0,-0.27891,-1.2867,1.0458
0.75148,0.38709,0,-0.27891,-1.2637,1.0458
0.76262,0.41059,0,-0.27891,-1.2407,1.0458
0.7727,0.43266,0,-0.27891,-1.2177,1.0458
0.78162,0.45286,0,-0.27891,-1.1948,1.0458
0.78936,0.47082,0,-0.27891,-1.1718,1.0458
0.79586,0.48619,0,-0.27891,-1.1488,1.0458
0.80111,0.49873,0,-0.27891,-1.1258,1.0458
0.80509,0.50824,0,-0.27891,-1.1028,1.0458
0.80779,0.51456,0,-0.27891,-1.0798,1.0458
0.80921,0.51761,0,-0.27891,-1.0569,1.0458
0.80936,0.51738,0,-0.27891,-1.0339,1.0458
0.80822,0.51387,0,-0.27891,-1.0109,1.0458
0.80581,0.50719,0,-0.27891,-0.9879,1.0458
0.80213,0.49747,0,-0.27891,-0.96491,1.0458
0.79721,0.4849,0,-0.27891,-0.94193,1.0458
0.79107,0.46973,0,-0.27891,-0.91894,1.0458
0.78375,0.45227,0,-0.27891,-0.89596,1.0458
0.77529,0.43285,0,-0.27891,-0.87297,1.0458
0.76576,0.41184,0,-0.27891,-0.84999,1.0458
0.75524,0.38965,0,-0.27891,-0.82701,1.0458
0.74381,0.36668,0,-0.27891,-0.80402,1.0458
0.73159,0.34333,0,-0.27891,-0.78104,1.0458
0.7187,0.31998,0,-0.27891,-0.75805,1.0458
0.70526,0.297,0,-0.27891,-0.73507,1.0458
0.69141,0.27469,0,-0.27891,-0.71208,1.0458
0.67732,0.25332,0,-0.27891,-0.6891,1.0458
0.66312,0.23311,0,-0.27891,-0.66611,1.0458
0.64898,0.21421,0,-0.27891,-0.64313,1.0458
0.63505,0.19673,0,-0.27891,-0.62015,1.0458
0.62148,0.18075,0,-0.27891,-0.59716,1.0458
0.60839,0.16626,0,-0.27891,-0.57418,1.0458
0.59592,0.15325,0,-0.27891,-0.55119,1.0458
0.58417,0.14166,0,-0.27891,-0.52821,1.0458
0.57322,0.13144,0,-0.27891,-0.50522,1.0458
0.56313,0.12247,0,-0.27891,-0.48224,1.0458
0.55394,0.11466,0,-0.27891,-0.45926,1.0458
0.54566,0.10791,0,-0.27891,-0.43627,1.0458
0.53826,0.10209,0,-0.27891,-0.41329,1.0458
0.53172,0.097105,0,-0.27891,-0.3903,1.0458
0.52596,0.092835,0,-0.27891,-0.36732,1.0458
0.5209,0.089177,0,-0.27891,-0.34433,1.0458
0.51644,0.086031,0,-0.27891,-0.32135,1.0458
0.51249,0.083302,0,-0.27891,-0.29836,1.0458
0.50894,0.080904,0,-0.27891,-0.27538,1.0458
0.50568,0.078762,0,-0.27891,-0.2524,1.0458
0.50264,0.076811,0,-0.27891,-0.22941,1.0458
0.49973,0.074996,0,-0.27891,-0.20643,1.0458
0.49689,0.073276,0,-0.27891,-0.18344,1.0458
0.4941,0.071622,0,-0.27891,-0.16046,1.0458
0.49132,0.070017,0,-0.27891,-0.13747,1.0458
0.48856,0.068452,0,-0.27891,-0.11449,1.0458
0.48584,0.066928,0,-0.27891,-0.091504,1.0458
0.48316,0.065453,0,-0.27891,-0.06852,1.0458
0.48058,0.064039,0,-0.27891,-0.045536,1.0458
0.47812,0.062703,0,-0.27891,-0.022551,1.0458
0.47585,0.061465,0,-0.27891,0.00043333,1.0458
0.4738,0.060349,0,-0.27891,0.023418,1.0458
0.47206,0.059383,0,-0.27891,0.046402,1.0458
0.47068,0.058597,0,-0.27891,0.069387,1.0458
0.46974,0.058027,0,-0.27891,0.092371,1.0458
0.46932,0.057709,0,-0.27891,0.11536,1.0458
0.46951,0.057686,0,-0.27891,0.13834,1.0458
0.4704,0.058001,0,-0.27891,0.16132,1.0458
0.47205,0.058701,0,-0.27891,0.18431,1.0458
0.47455,0.059836,0,-0.27891,0.20729,1.0458
0.47795,0.061457,0,-0.27891,0.23028,1.0458
0.48229,0.063616,0,-0.27891,0.25326,1.0458
0.4876,0.066371,0,-0.27891,0.27625,1.0458
0.49389,0.069779,0,-0.27891,0.29923,1.0458
0.50114,0.073899,0,-0.27891,0.32222,1.0458
0.50933,0.078792,0,-0.27891,0.3452,1.0458
0.5184,0.084518,0,-0.27891,0.36818,1.0458
0.5283,0.091135,0,-0.27891,0.39117,1.0458
0.53894,0.098694,0,-0.27891,0.41415,1.0458
0.55024,0.10724,0,-0.27891,0.43714,1.0458
0.5621,0.11681,0,-0.27891,0.46012,1.0458
0.57441,0.12741,0,-0.27891,0.48311,1.0458
0.58705,0.13904,0,-0.27891,0.50609,1.0458
0.59989,0.15168,0,-0.27891,0.52908,1.0458
0.61281,0.16527,0,-0.27891,0.55206,1.0458
0.62569,0.17973,0,-0.27891,0.57504,1.0458
0.6384,0.19496,0,-0.27891,0.59803,1.0458
0.65084,0.2108,0,-0.27891,0.62101,1.0458
0.66288,0.22712,0,-0.27891,0.644,1.0458
0.67445,0.24374,0,-0.27891,0.66698,1.0458
0.68547,0.26049,0,-0.27891,0.68997,1.0458
