Intensity,E4,Composition,Points:0,Points:1,Points:2,Run-Aver-E4,Conv-Gauss
0.71065,0.25539,0,-0.10379,0.078276,-0.50926,11.3861,9.24422
0.70889,0.25286,0,-0.10379,0.08611,-0.50926,11.3152,9.23637
0.70692,0.25004,0,-0.10379,0.093944,-0.50926,11.3442,9.22715
0.70479,0.24703,0,-0.10379,0.10178,-0.50926,11.3227,9.21655
0.70256,0.24391,0,-0.10379,0.10961,-0.50926,11.1281,9.2046
0.70031,0.24078,0,-0.10379,0.11745,-0.50926,10.8507,9.19127
0.6981,0.23772,0,-0.10379,0.12528,-0.50926,10.8103,9.17661
0.69599,0.23484,0,-0.10379,0.13311,-0.50926,10.8271,9.16062
0.69405,0.23221,0,-0.10379,0.14095,-0.50926,10.7467,9.14328
0.69236,0.22993,0,-0.10379,0.14878,-0.50926,10.6896,9.12464
0.69096,0.22806,0,-0.10379,0.15662,-0.50926,10.4674,9.10468
0.68992,0.22666,0,-0.10379,0.16445,-0.50926,10.2602,9.08346
0.68928,0.2258,0,-0.10379,0.17229,-0.50926,10.1753,9.06093
0.68909,0.22552,0,-0.10379,0.18012,-0.50926,10.077,9.03717
0.68936,0.22587,0,-0.10379,0.18795,-0.50926,9.47437,9.01216
0.69013,0.22686,0,-0.10379,0.19579,-0.50926,9.17182,8.98589
0.69141,0.22854,0,-0.10379,0.20362,-0.50926,8.99566,8.95844
0.6932,0.23091,0,-0.10379,0.21146,-0.50926,8.1754,8.92975
0.6955,0.23399,0,-0.10379,0.21929,-0.50926,7.38997,8.89993
0.69831,0.23778,0,-0.10379,0.22712,-0.50926,6.22155,8.86894
0.7016,0.2423,0,-0.10379,0.23496,-0.50926,4.21912,8.83678
0.70537,0.24755,0,-0.10379,0.24279,-0.50926,3.18987,8.80353
0.70958,0.25353,0,-0.10379,0.25063,-0.50926,2.5117,8.76913
0.71423,0.26024,0,-0.10379,0.25846,-0.50926,2.0703,8.7337
0.71928,0.26769,0,-0.10379,0.2663,-0.50926,1.77686,8.69716
0.72472,0.27588,0,-0.10379,0.27413,-0.50926,1.55387,8.65962
0.73052,0.28484,0,-0.10379,0.28196,-0.50926,1.37655,8.62107
0.73668,0.29457,0,-0.10379,0.2898,-0.50926,1.23474,8.58147
0.74318,0.30512,0,-0.10379,0.29763,-0.50926,1.11873,8.54095
0.75002,0.31651,0,-0.10379,0.30547,-0.50926,1.02294,8.49942
0.75719,0.32879,0,-0.10379,0.3133,-0.50926,0.943419,8.45702
0.76469,0.34201,0,-0.10379,0.32113,-0.50926,0.877487,8.41371
0.77252,0.35626,0,-0.10379,0.32897,-0.50926,0.82291,8.36947
0.78071,0.3716,0,-0.10379,0.3368,-0.50926,0.77787,8.32442
0.78926,0.38814,0,-0.10379,0.34464,-0.50926,0.740495,8.27848
0.79818,0.40598,0,-0.10379,0.35247,-0.50926,0.709455,8.23179
0.8075,0.42527,0,-0.10379,0.3603,-0.50926,0.683471,8.18432
0.81723,0.44614,0,-0.10379,0.36814,-0.50926,0.661638,8.13602
0.8274,0.46876,0,-0.10379,0.37597,-0.50926,0.643338,8.08705
0.83803,0.4933,0,-0.10379,0.38381,-0.50926,0.627884,8.03731
0.84914,0.51996,0,-0.10379,0.39164,-0.50926,0.614734,7.98694
0.86072,0.54889,0,-0.10379,0.39948,-0.50926,0.603563,7.93584
0.87272,0.58013,0,-0.10379,0.40731,-0.50926,0.593897,7.88417
0.885,0.61347,0,-0.10379,0.41514,-0.50926,0.585418,7.83189
0.89727,0.64817,0,-0.10379,0.42298,-0.50926,0.57786,7.77895
0.90903,0.68283,0,-0.10379,0.43081,-0.50926,0.571103,7.72552
0.91974,0.71557,0,-0.10379,0.43865,-0.50926,0.564858,7.67148
0.92898,0.74476,0,-0.10379,0.44648,-0.50926,0.558969,7.617
0.93656,0.76938,0,-0.10379,0.45431,-0.50926,0.553313,7.56202
0.94244,0.7889,0,-0.10379,0.46215,-0.50926,0.547792,7.50651
0.9467,0.80325,0,-0.10379,0.46998,-0.50926,0.542432,7.45063
0.94954,0.81294,0,-0.10379,0.47782,-0.50926,0.537067,7.39426
0.95132,0.81905,0,-0.10379,0.48565,-0.50926,0.531648,7.33757
0.95244,0.82295,0,-0.10379,0.49348,-0.50926,0.526137,7.28051
0.95332,0.826,0,-0.10379,0.50132,-0.50926,0.520506,7.22303
0.95429,0.82938,0,-0.10379,0.50915,-0.50926,0.514729,7.1653
0.95561,0.83403,0,-0.10379,0.51699,-0.50926,0.50876,7.10719
0.95748,0.8406,0,-0.10379,0.52482,-0.50926,0.502627,7.04888
1.1271,1.6144,0,-0.10379,-0.52495,-0.50142,0.427242,6.46396
1.1166,1.5554,0,-0.10379,-0.51712,-0.50142,0.427139,6.52594
1.1063,1.4991,0,-0.10379,-0.50928,-0.50142,0.427312,6.58793
1.0965,1.4467,0,-0.10379,-0.50145,-0.50142,0.427757,6.64976
1.0875,1.3994,0,-0.10379,-0.49361,-0.50142,0.428506,6.71155
1.0795,1.3587,0,-0.10379,-0.48578,-0.50142,0.429574,6.77314
1.0728,1.3257,0,-0.10379,-0.47795,-0.50142,0.430971,6.83457
1.0678,1.3011,0,-0.10379,-0.47011,-0.50142,0.432703,6.8959
1.0645,1.2847,0,-0.10379,-0.46228,-0.50142,0.434774,6.95695
1.0625,1.2753,0,-0.10379,-0.45444,-0.50142,0.437264,7.01785
1.0617,1.2709,0,-0.10379,-0.44661,-0.50142,0.440095,7.07843
1.0615,1.2701,0,-0.10379,-0.43878,-0.50142,0.443263,7.13874
1.0616,1.2705,0,-0.10379,-0.43094,-0.50142,0.446767,7.19884
1.0611,1.268,0,-0.10379,-0.42311,-0.50142,0.450606,7.25853
1.0593,1.2592,0,-0.10379,-0.41527,-0.50142,0.45486,7.31796
1.0559,1.2431,0,-0.10379,-0.40744,-0.50142,0.45947,7.37694
1.0511,1.2207,0,-0.10379,-0.39961,-0.50142,0.464463,7.43552
1.0451,1.1933,0,-0.10379,-0.39177,-0.50142,0.469891,7.49376
1.0383,1.1622,0,-0.10379,-0.38394,-0.50142,0.475908,7.55148
1.0307,1.1286,0,-0.10379,-0.3761,-0.50142,0.482571,7.6088
1.0225,1.0933,0,-0.10379,-0.36827,-0.50142,0.490098,7.66555
1.0139,1.057,0,-0.10379,-0.36043,-0.50142,0.49886,7.72185
1.005,1.0203,0,-0.10379,-0.3526,-0.50142,0.509218,7.77753
0.9958,0.98357,0,-0.10379,-0.34477,-0.50142,0.521747,7.83263
0.98644,0.94717,0,-0.10379,-0.33693,-0.50142,0.537227,7.8872
0.97696,0.9113,0,-0.10379,-0.3291,-0.50142,0.556333,7.94108
0.96737,0.87609,0,-0.10379,-0.32126,-0.50142,0.579726,7.99437
0.95771,0.84165,0,-0.10379,-0.31343,-0.50142,0.607675,8.04691
0.94798,0.808,0,-0.10379,-0.3056,-0.50142,0.640484,8.09874
0.93818,0.77516,0,-0.10379,-0.29776,-0.50142,0.677593,8.14991
0.92832,0.74312,0,-0.10379,-0.28993,-0.50142,0.717516,8.20026
0.91838,0.71184,0,-0.10379,-0.28209,-0.50142,0.758734,8.24989
0.90835,0.68131,0,-0.10379,-0.27426,-0.50142,0.800712,8.29865
0.89823,0.65149,0,-0.10379,-0.26643,-0.50142,0.844031,8.34657
0.88801,0.62237,0,-0.10379,-0.25859,-0.50142,0.88978,8.3937
0.87768,0.59394,0,-0.10379,-0.25076,-0.50142,0.940606,8.43988
0.86724,0.56622,0,-0.10379,-0.24292,-0.50142,1.00123,8.48521
0.85671,0.53923,0,-0.10379,-0.23509,-0.50142,1.0813,8.52955
0.84609,0.51302,0,-0.10379,-0.22725,-0.50142,1.19243,8.57299
0.83541,0.48763,0,-0.10379,-0.21942,-0.50142,1.36057,8.6154
0.82471,0.46313,0,-0.10379,-0.21159,-0.50142,1.67053,8.6568
0.81402,0.43961,0,-0.10379,-0.20375,-0.50142,2.08584,8.69723
0.80341,0.41713,0,-0.10379,-0.19592,-0.50142,2.93265,8.73656
0.79293,0.39579,0,-0.10379,-0.18808,-0.50142,4.09342,8.77486
0.78264,0.37565,0,-0.10379,-0.18025,-0.50142,4.87979,8.81203
0.77264,0.35679,0,-0.10379,-0.17242,-0.50142,5.67172,8.84808
0.76298,0.33928,0,-0.10379,-0.16458,-0.50142,6.17594,8.88304
0.75376,0.32316,0,-0.10379,-0.15675,-0.50142,6.74962,8.91681
0.74506,0.30847,0,-0.10379,-0.14891,-0.50142,8.05285,8.94944
0.73695,0.29523,0,-0.10379,-0.14108,-0.50142,8.42463,8.98084
0.72951,0.28345,0,-0.10379,-0.13325,-0.50142,9.14073,9.01104
0.7228,0.27313,0,-0.10379,-0.12541,-0.50142,9.34519,9.04004
0.71686,0.26424,0,-0.10379,-0.11758,-0.50142,9.501,9.06776
0.71175,0.25675,0,-0.10379,-0.10974,-0.50142,10.0089,9.09425
0.70748,0.25061,0,-0.10379,-0.10191,-0.50142,10.1124,9.11944
0.70405,0.24576,0,-0.10379,-0.094075,-0.50142,10.2596,9.14335
0.70145,0.24213,0,-0.10379,-0.08624,-0.50142,10.588,9.16596
0.69966,0.23964,0,-0.10379,-0.078406,-0.50142,10.6692,9.18724
0.69861,0.2382,0,-0.10379,-0.070572,-0.50142,10.736,9.2072
0.69826,0.23772,0,-0.10379,-0.062738,-0.50142,10.8142,9.22581
0.69851,0.23807,0,-0.10379,-0.054904,-0.50142,11.0981,9.24307
0.69929,0.23914,0,-0.10379,-0.04707,-0.50142,11.2041,9.25897
0.7005,0.24082,0,-0.10379,-0.039236,-0.50142,11.3063,9.2735
0.70203,0.24296,0,-0.10379,-0.031402,-0.50142,11.4105,9.28665
0.70379,0.24543,0,-0.10379,-0.023567,-0.50142,11.4553,9.29841
0.70568,0.2481,0,-0.10379,-0.015733,-0.50142,11.5094,9.30877
0.70759,0.25084,0,-0.10379,-0.0078992,-0.50142,11.5354,9.31774
0.70943,0.2535,0,-0.10379,-6.51e-05,-0.50142,11.5469,9.3253
0.71113,0.25597,0,-0.10379,0.007769,-0.50142,11.5533,9.33146
0.71261,0.25814,0,-0.10379,0.015603,-0.50142,11.5569,9.3362
0.71381,0.25992,0,-0.10379,0.023437,-0.50142,11.5587,9.33953
0.71468,0.26121,0,-0.10379,0.031271,-0.50142,11.561,9.34145
0.71518,0.26198,0,-0.10379,0.039106,-0.50142,11.5626,9.34195
0.7153,0.26217,0,-0.10379,0.04694,-0.50142,11.5639,9.34104
0.71503,0.26179,0,-0.10379,0.054774,-0.50142,11.5851,9.33872
0.71437,0.26083,0,-0.10379,0.062608,-0.50142,11.612,9.33498
0.71333,0.25933,0,-0.10379,0.070442,-0.50142,11.6418,9.32984
0.71196,0.25733,0,-0.10379,0.078276,-0.50142,11.6674,9.3233
0.71028,0.2549,0,-0.10379,0.08611,-0.50142,11.6581,9.31535
0.70835,0.25213,0,-0.10379,0.093944,-0.50142,11.6145,9.30602
0.70622,0.2491,0,-0.10379,0.10178,-0.50142,11.5702,9.2953
0.70396,0.24591,0,-0.10379,0.10961,-0.50142,11.5706,9.28321
0.70164,0.24266,0,-0.10379,0.11745,-0.50142,11.5058,9.26974
0.69933,0.23946,0,-0.10379,0.12528,-0.50142,11.4277,9.25492
0.6971,0.23639,0,-0.10379,0.13311,-0.50142,11.4572,9.23875
0.69503,0.23356,0,-0.10379,0.14095,-0.50142,11.2912,9.22123
0.69317,0.23104,0,-0.10379,0.14878,-0.50142,11.2298,9.2024
0.6916,0.22893,0,-0.10379,0.15662,-0.50142,10.9608,9.18223
0.69037,0.22728,0,-0.10379,0.16445,-0.50142,10.8559,9.16079
0.68953,0.22615,0,-0.10379,0.17229,-0.50142,10.8234,9.13803
0.68913,0.2256,0,-0.10379,0.18012,-0.50142,10.7674,9.11403
0.68919,0.22567,0,-0.10379,0.18795,-0.50142,10.4049,9.08877
0.68975,0.22638,0,-0.10379,0.19579,-0.50142,10.2476,9.06224
0.69082,0.22777,0,-0.10379,0.20362,-0.50142,10.0779,9.03451
0.69239,0.22985,0,-0.10379,0.21146,-0.50142,9.3049,9.00555
0.69448,0.23262,0,-0.10379,0.21929,-0.50142,9.15184,8.97543
0.69707,0.23611,0,-0.10379,0.22712,-0.50142,8.74777,8.94414
0.70015,0.2403,0,-0.10379,0.23496,-0.50142,7.54544,8.91166
0.70369,0.2452,0,-0.10379,0.24279,-0.50142,6.2728,8.87808
0.70768,0.25082,0,-0.10379,0.25063,-0.50142,4.24563,8.84336
0.7121,0.25714,0,-0.10379,0.25846,-0.50142,3.20224,8.80758
0.71691,0.26417,0,-0.10379,0.2663,-0.50142,2.51117,8.77069
0.72211,0.27192,0,-0.10379,0.27413,-0.50142,2.05739,8.73279
0.72767,0.2804,0,-0.10379,0.28196,-0.50142,1.75496,8.69387
0.73357,0.28962,0,-0.10379,0.2898,-0.50142,1.52587,8.65389
0.73981,0.2996,0,-0.10379,0.29763,-0.50142,1.34401,8.61298
0.74638,0.31039,0,-0.10379,0.30547,-0.50142,1.20078,8.57106
0.75327,0.32202,0,-0.10379,0.3133,-0.50142,1.08515,8.52825
0.7605,0.33456,0,-0.10379,0.32113,-0.50142,0.99041,8.48453
0.76806,0.34807,0,-0.10379,0.32897,-0.50142,0.913217,8.43987
0.77597,0.36264,0,-0.10379,0.3368,-0.50142,0.850376,8.3944
0.78426,0.37837,0,-0.10379,0.34464,-0.50142,0.798799,8.34803
0.79293,0.39538,0,-0.10379,0.35247,-0.50142,0.756379,8.3009
0.80201,0.41381,0,-0.10379,0.3603,-0.50142,0.721245,8.25298
0.81155,0.43383,0,-0.10379,0.36814,-0.50142,0.692049,8.20423
0.82156,0.45563,0,-0.10379,0.37597,-0.50142,0.667847,8.1548
0.8321,0.47945,0,-0.10379,0.38381,-0.50142,0.64767,8.10459
0.8432,0.50553,0,-0.10379,0.39164,-0.50142,0.630756,8.05375
0.8549,0.53417,0,-0.10379,0.39948,-0.50142,0.616597,8.00218
0.86721,0.56561,0,-0.10379,0.40731,-0.50142,0.604567,7.95003
0.88005,0.59983,0,-0.10379,0.41514,-0.50142,0.594233,7.89726
0.89307,0.63613,0,-0.10379,0.42298,-0.50142,0.585236,7.84383
0.90563,0.67267,0,-0.10379,0.43081,-0.50142,0.577381,7.78991
0.91693,0.70688,0,-0.10379,0.43865,-0.50142,0.57031,7.73537
0.92655,0.73701,0,-0.10379,0.44648,-0.50142,0.563817,7.68038
0.93436,0.7622,0,-0.10379,0.45431,-0.50142,0.557735,7.62489
0.94027,0.78165,0,-0.10379,0.46215,-0.50142,0.55193,7.56887
0.94426,0.79501,0,-0.10379,0.46998,-0.50142,0.546399,7.51248
0.94658,0.80284,0,-0.10379,0.47782,-0.50142,0.540953,7.45559
0.94765,0.80649,0,-0.10379,0.48565,-0.50142,0.535523,7.39837
0.948,0.80769,0,-0.10379,0.49348,-0.50142,0.530059,7.34079
0.94811,0.80808,0,-0.10379,0.50132,-0.50142,0.52452,7.28278
0.94837,0.809,0,-0.10379,0.50915,-0.50142,0.518869,7.22452
0.94908,0.81145,0,-0.10379,0.51699,-0.50142,0.513055,7.16588
0.95044,0.81615,0,-0.10379,0.52482,-0.50142,0.507095,7.10704
1.1159,1.5517,0,-0.10379,-0.52495,-0.49359,0.426495,6.51846
1.1043,1.488,0,-0.10379,-0.51712,-0.49359,0.426504,6.58099
1.0927,1.4268,0,-0.10379,-0.50928,-0.49359,0.426794,6.64354
1.0815,1.3694,0,-0.10379,-0.50145,-0.49359,0.427365,6.70592
1.0711,1.3171,0,-0.10379,-0.49361,-0.49359,0.428249,6.76826
1.0617,1.2715,0,-0.10379,-0.48578,-0.49359,0.42946,6.83039
1.0538,1.2344,0,-0.10379,-0.47795,-0.49359,0.43101,6.89237
1.0479,1.2068,0,-0.10379,-0.47011,-0.49359,0.432905,6.95425
1.0441,1.1891,0,-0.10379,-0.46228,-0.49359,0.43515,7.01584
1.0421,1.1801,0,-0.10379,-0.45444,-0.49359,0.437823,7.07729
1.0414,1.1765,0,-0.10379,-0.44661,-0.49359,0.440849,7.13841
1.0414,1.1768,0,-0.10379,-0.43878,-0.49359,0.44423,7.19925
1.0422,1.1801,0,-0.10379,-0.43094,-0.49359,0.447967,7.25987
1.0426,1.1817,0,-0.10379,-0.42311,-0.49359,0.45207,7.3201
1.0414,1.1761,0,-0.10379,-0.41527,-0.49359,0.456632,7.38005
1.0383,1.1625,0,-0.10379,-0.40744,-0.49359,0.461613,7.43955
1.0338,1.1422,0,-0.10379,-0.39961,-0.49359,0.467069,7.49865
1.028,1.1169,0,-0.10379,-0.39177,-0.49359,0.473092,7.5574
1.0213,1.088,0,-0.10379,-0.38394,-0.49359,0.479898,7.61563
1.0139,1.0568,0,-0.10379,-0.3761,-0.49359,0.487629,7.67345
1.0059,1.024,0,-0.10379,-0.36827,-0.49359,0.496628,7.7307
0.99753,0.99035,0,-0.10379,-0.36043,-0.49359,0.507443,7.78749
0.98886,0.9564,0,-0.10379,-0.3526,-0.49359,0.52065,7.84365
0.97998,0.92251,0,-0.10379,-0.34477,-0.49359,0.537041,7.89924
0.97094,0.88898,0,-0.10379,-0.33693,-0.49359,0.557591,7.95429
0.96179,0.85599,0,-0.10379,-0.3291,-0.49359,0.583075,8.00863
0.95257,0.82365,0,-0.10379,-0.32126,-0.49359,0.613896,8.06238
0.94328,0.79204,0,-0.10379,-0.31343,-0.49359,0.649343,8.11538
0.93394,0.76116,0,-0.10379,-0.3056,-0.49359,0.68869,8.16767
0.92454,0.73101,0,-0.10379,-0.29776,-0.49359,0.730492,8.21928
0.91507,0.70156,0,-0.10379,-0.28993,-0.49359,0.773234,8.27006
0.90552,0.67277,0,-0.10379,-0.28209,-0.49359,0.816612,8.32012
0.89588,0.64459,0,-0.10379,-0.27426,-0.49359,0.861379,8.3693
0.88612,0.617,0,-0.10379,-0.26643,-0.49359,0.909886,8.41763
0.87624,0.58997,0,-0.10379,-0.25859,-0.49359,0.965867,8.46516
0.86622,0.56348,0,-0.10379,-0.25076,-0.49359,1.0352,8.51174
0.85608,0.53756,0,-0.10379,-0.24292,-0.49359,1.13149,8.55746
0.8458,0.51223,0,-0.10379,-0.23509,-0.49359,1.29644,8.60218
0.8354,0.48753,0,-0.10379,-0.22725,-0.49359,1.60467,8.64599
0.82491,0.46352,0,-0.10379,-0.21942,-0.49359,2.02004,8.68875
0.81437,0.44028,0,-0.10379,-0.21159,-0.49359,2.87931,8.7305
0.80381,0.4179,0,-0.10379,-0.20375,-0.49359,4.05123,8.77127
0.79329,0.39646,0,-0.10379,-0.19592,-0.49359,4.84571,8.81093
0.78288,0.37606,0,-0.10379,-0.18808,-0.49359,5.65071,8.84956
0.77264,0.35678,0,-0.10379,-0.18025,-0.49359,6.23884,8.88703
0.76267,0.33871,0,-0.10379,-0.17242,-0.49359,6.7632,8.92338
0.75304,0.32191,0,-0.10379,-0.16458,-0.49359,8.05984,8.95864
0.74385,0.30646,0,-0.10379,-0.15675,-0.49359,8.58745,8.99268
0.73518,0.2924,0,-0.10379,-0.14891,-0.49359,9.21061,9.02558
0.72711,0.27975,0,-0.10379,-0.14108,-0.49359,9.45382,9.05724
0.71973,0.26854,0,-0.10379,-0.13325,-0.49359,9.99426,9.08768
0.71311,0.25877,0,-0.10379,-0.12541,-0.49359,10.1575,9.11692
0.7073,0.25041,0,-0.10379,-0.11758,-0.49359,10.3622,9.14486
0.70235,0.24344,0,-0.10379,-0.10974,-0.49359,10.5924,9.17157
0.69828,0.23782,0,-0.10379,-0.10191,-0.49359,10.7182,9.19695
0.6951,0.23349,0,-0.10379,-0.094075,-0.49359,10.8079,9.22105
0.69279,0.23039,0,-0.10379,-0.08624,-0.49359,11.1152,9.24383
0.69133,0.22844,0,-0.10379,-0.078406,-0.49359,11.2284,9.26528
0.69067,0.22755,0,-0.10379,-0.070572,-0.49359,11.3087,9.28539
0.69073,0.22763,0,-0.10379,-0.062738,-0.49359,11.3257,9.30415
0.69143,0.22856,0,-0.10379,-0.054904,-0.49359,11.356,9.32153
0.69269,0.23024,0,-0.10379,-0.04707,-0.49359,11.3703,9.33755
0.69439,0.23253,0,-0.10379,-0.039236,-0.49359,11.3959,9.35218
0.69643,0.2353,0,-0.10379,-0.031402,-0.49359,11.4114,9.36542
0.6987,0.23842,0,-0.10379,-0.023567,-0.49359,11.4229,9.37726
0.70109,0.24174,0,-0.10379,-0.015733,-0.49359,11.4318,9.38769
0.70351,0.24512,0,-0.10379,-0.0078992,-0.49359,11.4379,9.39671
0.70584,0.24843,0,-0.10379,-6.51e-05,-0.49359,11.4418,9.40431
0.70801,0.25153,0,-0.10379,0.007769,-0.49359,11.4442,9.41049
0.70993,0.25431,0,-0.10379,0.015603,-0.49359,11.4286,9.41525
0.71154,0.25666,0,-0.10379,0.023437,-0.49359,11.4293,9.41858
0.7128,0.2585,0,-0.10379,0.031271,-0.49359,11.4287,9.42049
0.71365,0.25977,0,-0.10379,0.039106,-0.49359,11.4292,9.42097
0.71408,0.26041,0,-0.10379,0.04694,-0.49359,11.4296,9.42002
0.71407,0.26042,0,-0.10379,0.054774,-0.49359,11.4504,9.41765
0.71364,0.2598,0,-0.10379,0.062608,-0.49359,11.4789,9.41385
0.7128,0.25858,0,-0.10379,0.070442,-0.49359,11.5158,9.40864
0.71157,0.2568,0,-0.10379,0.078276,-0.49359,11.5567,9.40201
0.71001,0.25454,0,-0.10379,0.08611,-0.49359,11.5973,9.39397
0.70815,0.25188,0,-0.10379,0.093944,-0.49359,11.6348,9.38452
0.70606,0.24891,0,-0.10379,0.10178,-0.49359,11.6768,9.37368
0.70381,0.24573,0,-0.10379,0.10961,-0.49359,11.7222,9.36145
0.70147,0.24245,0,-0.10379,0.11745,-0.49359,11.7586,9.34783
0.69911,0.23917,0,-0.10379,0.12528,-0.49359,11.752,9.33286
0.6968,0.236,0,-0.10379,0.13311,-0.49359,11.7331,9.31652
0.69463,0.23304,0,-0.10379,0.14095,-0.49359,11.6879,9.29881
0.69265,0.23037,0,-0.10379,0.14878,-0.49359,11.646,9.27979
0.69094,0.22808,0,-0.10379,0.15662,-0.49359,11.5434,9.25941
0.68957,0.22624,0,-0.10379,0.16445,-0.49359,11.4134,9.23775
0.68857,0.22491,0,-0.10379,0.17229,-0.49359,11.3733,9.21477
0.688,0.22414,0,-0.10379,0.18012,-0.49359,11.3181,9.19052
0.68789,0.22397,0,-0.10379,0.18795,-0.49359,10.9848,9.16501
0.68826,0.22444,0,-0.10379,0.19579,-0.49359,10.8955,9.13822
0.68913,0.22557,0,-0.10379,0.20362,-0.49359,10.6884,9.11023
0.69051,0.22737,0,-0.10379,0.21146,-0.49359,10.3934,9.08098
0.6924,0.22985,0,-0.10379,0.21929,-0.49359,10.2174,9.05056
0.69478,0.23302,0,-0.10379,0.22712,-0.49359,9.87314,9.01897
0.69763,0.23687,0,-0.10379,0.23496,-0.49359,9.24054,8.98618
0.70095,0.24141,0,-0.10379,0.24279,-0.49359,8.79182,8.95228
0.7047,0.24662,0,-0.10379,0.25063,-0.49359,7.57145,8.91722
0.70887,0.25251,0,-0.10379,0.25846,-0.49359,6.28433,8.8811
0.71343,0.25906,0,-0.10379,0.2663,-0.49359,4.23476,8.84386
0.71835,0.26629,0,-0.10379,0.27413,-0.49359,3.16498,8.8056
0.72362,0.2742,0,-0.10379,0.28196,-0.49359,2.46042,8.76631
0.72922,0.28279,0,-0.10379,0.2898,-0.49359,1.99534,8.72595
0.73514,0.2921,0,-0.10379,0.29763,-0.49359,1.68367,8.68466
0.74138,0.30214,0,-0.10379,0.30547,-0.49359,1.46076,8.64234
0.74793,0.31297,0,-0.10379,0.3133,-0.49359,1.28693,8.59914
0.7548,0.32463,0,-0.10379,0.32113,-0.49359,1.14824,8.55501
0.76201,0.3372,0,-0.10379,0.32897,-0.49359,1.03843,8.50993
0.76955,0.35077,0,-0.10379,0.3368,-0.49359,0.950305,8.46403
0.77747,0.36542,0,-0.10379,0.34464,-0.49359,0.878541,8.41723
0.78578,0.3813,0,-0.10379,0.35247,-0.49359,0.819985,8.36966
0.79452,0.39854,0,-0.10379,0.3603,-0.49359,0.771941,8.3213
0.80373,0.41733,0,-0.10379,0.36814,-0.49359,0.732417,8.2721
0.81345,0.43788,0,-0.10379,0.37597,-0.49359,0.700002,8.22221
0.82374,0.46046,0,-0.10379,0.38381,-0.49359,0.673324,8.17154
0.83468,0.48541,0,-0.10379,0.39164,-0.49359,0.651283,8.12023
0.84636,0.51313,0,-0.10379,0.39948,-0.49359,0.633083,8.06818
0.85886,0.54411,0,-0.10379,0.40731,-0.49359,0.617868,8.01555
0.87222,0.57876,0,-0.10379,0.41514,-0.49359,0.605028,7.9623
0.88619,0.61674,0,-0.10379,0.42298,-0.49359,0.594075,7.90838
0.89985,0.65569,0,-0.10379,0.43081,-0.49359,0.584706,7.85396
0.91194,0.69164,0,-0.10379,0.43865,-0.49359,0.576482,7.79892
0.9221,0.72299,0,-0.10379,0.44648,-0.49359,0.569126,7.74343
0.93041,0.74941,0,-0.10379,0.45431,-0.49359,0.562415,7.68744
0.93653,0.76931,0,-0.10379,0.46215,-0.49359,0.556166,7.63091
0.94033,0.78188,0,-0.10379,0.46998,-0.49359,0.550339,7.574
0.94218,0.78804,0,-0.10379,0.47782,-0.49359,0.544714,7.51659
0.94263,0.78953,0,-0.10379,0.48565,-0.49359,0.5392,7.45886
0.9423,0.78843,0,-0.10379,0.49348,-0.49359,0.533725,7.40075
0.94176,0.78664,0,-0.10379,0.50132,-0.49359,0.528232,7.34222
0.94144,0.78561,0,-0.10379,0.50915,-0.49359,0.522674,7.28343
0.94166,0.78638,0,-0.10379,0.51699,-0.49359,0.516992,7.22426
0.94263,0.78966,0,-0.10379,0.52482,-0.49359,0.511189,7.16489
1.1049,1.4911,0,-0.10379,-0.52495,-0.48575,0.425904,6.57286
1.092,1.4229,0,-0.10379,-0.51712,-0.48575,0.426025,6.63595
1.0791,1.3569,0,-0.10379,-0.50928,-0.48575,0.426436,6.69905
1.0664,1.2942,0,-0.10379,-0.50145,-0.48575,0.427135,6.76197
1.0542,1.2363,0,-0.10379,-0.49361,-0.48575,0.428157,6.82487
1.043,1.1849,0,-0.10379,-0.48578,-0.48575,0.429518,6.88755
1.0335,1.1422,0,-0.10379,-0.47795,-0.48575,0.431227,6.95007
1.0262,1.11,0,-0.10379,-0.47011,-0.48575,0.433292,7.01249
1.0214,1.0894,0,-0.10379,-0.46228,-0.48575,0.435719,7.07463
1.0192,1.0799,0,-0.10379,-0.45444,-0.48575,0.438586,7.13661
1.0187,1.0777,0,-0.10379,-0.44661,-0.48575,0.441824,7.19827
1.0188,1.078,0,-0.10379,-0.43878,-0.48575,0.445439,7.25965
1.0196,1.081,0,-0.10379,-0.43094,-0.48575,0.44944,7.3208
1.0201,1.0832,0,-0.10379,-0.42311,-0.48575,0.453852,7.38155
1.0191,1.0787,0,-0.10379,-0.41527,-0.48575,0.458787,7.44202
1.0162,1.0666,0,-0.10379,-0.40744,-0.48575,0.464237,7.50204
1.0118,1.0482,0,-0.10379,-0.39961,-0.48575,0.470306,7.56166
1.0062,1.0253,0,-0.10379,-0.39177,-0.48575,0.477152,7.62092
0.99971,0.99903,0,-0.10379,-0.38394,-0.48575,0.485084,7.67965
0.99253,0.97065,0,-0.10379,-0.3761,-0.48575,0.494375,7.73798
0.98483,0.94093,0,-0.10379,-0.36827,-0.48575,0.505552,7.79572
0.97677,0.91053,0,-0.10379,-0.36043,-0.48575,0.519395,7.853
0.96845,0.87991,0,-0.10379,-0.3526,-0.48575,0.536709,7.90965
0.95994,0.84942,0,-0.10379,-0.34477,-0.48575,0.558405,7.96572
0.9513,0.81931,0,-0.10379,-0.33693,-0.48575,0.58541,8.02124
0.94259,0.78974,0,-0.10379,-0.3291,-0.48575,0.618285,8.07605
